Channel_SKU,Master_SKU,SKU_Name,Channel
8888826012054,TFSFREE00055,White seed brightening Lotion_GWP,EAN Master
8888827012053,TFSFREE00056,White seed brightening Serum_GWP,EAN Master
8888828012052,TFSFREE00057,Chia seed Hydro Cream_GWP,EAN Master
8888829012051,TFSFREE00058,Chia seed Hydro Toner_GWP,EAN Master
8888830012057,TFSFREE00059,Chia seed Hydro Lotion_GWP,EAN Master
TFSFREE00060,TFSFREE00060,Jeju Aloe Fresh Soothing Gel_Free,EAN Master
8888808042021,TFSFREE00061,Jeju scrub foam_Old_Free,EAN Master
TFSFREE00062,TFSFREE00062, MANGOSEED RADIANT MOISTURIZING OIL_Free,EAN Master
TFSFREE00063,TFSFREE00063,Chia Seed Hydrating Lotion_Free,EAN Master
TFSFREE00064,TFSFREE00064,Water Fit Lip Tint 04 Red Signal_Free,EAN Master
TFSFREE00065,TFSFREE00065,Chia Seed Hydrating Facial Toner_Free,EAN Master
TFSFREE00066,TFSFREE00066,AVOCADO BODY WASH_Free,EAN Master
TFSFREE00067,TFSFREE00067,Rice Water Bright Cleansing Lotion_Free,EAN Master
TFSFREE00068,TFSFREE00068, Chiaseed Hydro Mist_Free,EAN Master
TFSFREE00069,TFSFREE00069,Surprise Trio 1,EAN Master
TFSFREE00070,TFSFREE00070,Surprise Trio 2,EAN Master
TFSFREE00071,TFSFREE00071,Surprise Trio 3,EAN Master
TFSFREE00072,TFSFREE00072,Surprise Trio 4,EAN Master
TFSFREE00073,TFSFREE00073,Surprise Trio 5,EAN Master
TFSFREE00075,TFSFREE00075,HERB DAY 365 Master Blending Foaming Cleanser - Aloe & Greentea-POC,EAN Master
TFSFREE00076,TFSFREE00076,HERB DAY 365 Master Blending Foaming Cleanser Peach & Figue-POC,EAN Master
TFSFREE00077,TFSFREE00077,Smart Peeling Honey Black Sugar Scrub-POC,EAN Master
TFSFREE00078,TFSFREE00078,HERB DAY 365 Master Blending Foaming Cleanser Mungbean & Mugwort-POC,EAN Master
TFSFREE00079,TFSFREE00079,Herb Day 365 Master Blending Foam Cleanser Special Set-POC,EAN Master
TFSFREE00080,TFSFREE00080,FRESHIAN MASCARA 02 VOLUME-POC,EAN Master
TFSFREE00081,TFSFREE00081,Calendula Essential Moisture Emulsion-POC,EAN Master
TFSFREE00082,TFSFREE00082,Rice and ceramide emulsion-POC,EAN Master
TFSFREE00083,TFSFREE00083, Numero 10 Essence 50Ml_Free,EAN Master
8888820210526,TFSFREE00086, Deal game,EAN Master
8888824062021,TFSFREE00087, Dessert Cleansing Soap,EAN Master
TFSFREE00088,TFSFREE00088,Rice & Ceramide Moisturizing Toner_free,EAN Master
TFSFREE00089,TFSFREE00089,NaturalSun Eco No Shine Sun Powder_Free,EAN Master
TFSFREE00090,TFSFREE00090,NaturalSun Eco Super Perfect Sun Cream EX_free,EAN Master
TFSFREE00091,TFSFREE00091,NaturalSun Eco Super Active Sun Cream_Free,EAN Master
TFSFREE00092,TFSFREE00092,NaturalSun Eco No Shine Hydrating Sun Cream_Free,EAN Master
TFSFREE00093,TFSFREE00093,NaturalSun Eco No Shine Sun Primer_Free,EAN Master
TFSFREE00094,TFSFREE00094,Festive Necessities,EAN Master
TFSFREE00095,TFSFREE00095,Did It For The Gram T-shirt-Small,EAN Master
TFSFREE00096,TFSFREE00096,Self-Care Must-Haves,EAN Master
TFSFREE00097,TFSFREE00097,Glow-ssentials,EAN Master
TFSFREE00098,TFSFREE00098,Dr.Belmeur Clarifying Spot Soothing Patches_POC,EAN Master
TFSFREE00099,TFSFREE00099,White Seed Brightening Serum_POC,EAN Master
TFSFREE00101,TFSFREE00101, Green Natural Seed Antioxidant Cream_Free,EAN Master
TFSFREE00102,TFSFREE00102, The True Cream Aqua Bomb 10Ml_for sale,EAN Master
TFSFREE00103,TFSFREE00103, The True Cream Moisturizing Bomb 10Ml_For sale,EAN Master
TFSFREE00104,TFSFREE00104,Energy seed antioxidant hydro serum,EAN Master
TFSFREE00105,TFSFREE00105,Calendula Essential Moisture Eye Cream_POC,EAN Master
TFSFREE00106,TFSFREE00106,Calendula Essential Moisture Cream_POC,EAN Master
8888803102021,TFSFREE00111, x Guntas Pull Me Up Cake Premix,EAN Master
88888020211026,TFSFREE00112, Never Have I Ever Card Game,EAN Master
TFSFREE00113,TFSFREE00113,Be amazing today Pouch,EAN Master
TFSFREE00114,TFSFREE00114,TFS purple pouch,EAN Master
TFSFREE00115,TFSFREE00115,PS. I love you skincare pouch,EAN Master
TFSFREE00116,TFSFREE00116,TFS glow kit pouch,EAN Master
TFSFREE00117,TFSFREE00117,TFS vanity pouch,EAN Master
TFSFREE00118,TFSFREE00118,TFS Maskie pouch,EAN Master
TFSFREE00119,TFSFREE00119,TFS double pouch,EAN Master
TFSFREE00120,TFSFREE00120,TFS diwali pouch,EAN Master
TFSFREE00121,TFSFREE00121,TFS Glow goals pouch,EAN Master
TFSFREE00122,TFSFREE00122,TFS Pouch 1,EAN Master
TFSFREE00126,TFSFREE00126,TFS pouch 2,EAN Master
8888820220901,TFSFREE00127,Free  Style 1 Pink Pouch - Full Covered,EAN Master
8888820220902,TFSFREE00128,Free  Style 2 Pink Pouch - Half Transparent,EAN Master
TFSFREE00129,TFSFREE00129,Luxe Ritual Kit,EAN Master
TFSFREE00131,TFSFREE00131,Shine Beauty Pouch,EAN Master
TFSFREE00132,TFSFREE00132, drop shape pouch,EAN Master
TFSFREE00133,TFSFREE00133,Pep Nails Kit,EAN Master
TFSFREE00134,TFSFREE00134,TFS Bridesmaid Pouch,EAN Master
TFSFREE00135,TFSFREE00135,Key chain,EAN Master
TFSFREE00136,TFSFREE00136,Bindis,EAN Master
TFSFREE00137,TFSFREE00137,Here we glow Pouch,EAN Master
TFSFREE00150,TFSFREE00150,Natural Sun Eco Sun Active Sunscreen_(PWP),EAN Master
NYFRETHFS0143,TFSFREE0041, Ankita’s Kit – Note,EAN Master
TFSFREE0042,TFSFREE0042,Face mask cover,EAN Master
TFSFREE0043,TFSFREE0043,Pink Friday Pouch,EAN Master
TFSFREE0044,TFSFREE0044,TFS lipstick case,EAN Master
TFSFREE0045,TFSFREE0045,TFS RWB combo pouch,EAN Master
TFSFREE0046,TFSFREE0046,TFS RWB combo Hairband,EAN Master
TFSFREE0047,TFSFREE0047, Wave of hydration Pouch,EAN Master
8888803012024,TFSFREE0052,The Face Shop Valentine Red Pouch,EAN Master
TFSMCH000001,TFSMCH000001,Tfs Maskie Box,EAN Master
TFSMCH000002,TFSMCH000002, Diary ,EAN Master
TFSMCH000003,TFSMCH000003, Hair Band ,EAN Master
TFSMCH000004,TFSMCH000004, 2 Face Napkins ,EAN Master
TFSMCH000005,TFSMCH000005, Towel - Scrunchie & Hair Band Combo,EAN Master
TFSMCH000006,TFSMCH000006, Drawstring Scrunchie ,EAN Master
TFSMCH000007,TFSMCH000007, Trousseau Box,EAN Master
8888820230417,TFSMCH000008,Sling Bag,EAN Master
8888820230531,TFSMCH000009,TFS Sippy cup,EAN Master
8888820500710,TFSMCH000011,TFS Tumbler with Two Brushes,EAN Master
TFSMCH000012,TFSMCH000012,TFS Silicon Spatula,EAN Master
TFSMCH000013,TFSMCH000013,Vegan Tote bag,EAN Master
TFSMCH000010,TFSMCH000014,TFS Beige Trousseau Box,EAN Master
1111111111111,TFSPR0001,Pr Box  (Free Gift),EAN Master
4819GBDC2018,TFSPR0002,Tfs Gift Box,EAN Master
8888820510902,THEFA00000105, Wedding Favour Combo,EAN Master
8888820510903,THEFA00000106, Bridesmaid Pouch,EAN Master
8888820510904,THEFA00000107, Honeymoon Combo,EAN Master
8888808052020,VIRCOM00001,Free 3 Step Acne Skincare Routine ,EAN Master
8888812052020,VIRCOM00002,GWP Virtual combo,EAN Master
8888820201010,VIRSKU00001,Herb Day 365 Master Blending Foam Cleanser ,EAN Master
8888820201011,VIRSKU00002,Water Fit Lip Tint ,EAN Master
8888820201012,VIRSKU00003,Freshian Mascara,EAN Master
8888820281011,VIRSKU00010,CLUB - RYAN VELVET LIP TINT ,EAN Master
8888811122050,VIRSKU00011,Holiday Special Hand Cream,EAN Master
VIRSKU00028,VIRSKU00028,Face Wash,EAN Master
VIRSKU00029,VIRSKU00029, 4 Step Rice Brightening Skincare Combo,EAN Master
VIRSKU00031,VIRSKU00031, Brightening kit,EAN Master
VIRSKU00044,VIRSKU00044, Anti-Acne & Pore Care Kit,EAN Master
VIRSKU00045,VIRSKU00045, lip bomb kit - basic,EAN Master
VIRSKU00047,VIRSKU00047, lip bomb kit - Coral,EAN Master
VIRSKU00062,VIRSKU00062,Rice&Ceramide Moisturizing Skincare Set_POC,EAN Master
VIRSKU00064,VIRSKU00064,Ultimate Bestseller Combo,EAN Master
VIRSKU00065,VIRSKU00065,Hydrating Necessities For Combination Skin,EAN Master
VIRSKU00071,VIRSKU00071,Rwb 100Ml Combo (Pack Of 2),EAN Master
VIRSKU00077,VIRSKU00077,Must-Have Bestseller Combo,EAN Master
VIRSKU00082,VIRSKU00082,Bright & Dewy Skin Combo,EAN Master
VIRSKU00083,VIRSKU00083,2 Step Rice & Ceramide Moisturizing Combo,EAN Master
VIRSKU00084,VIRSKU00084,Hydrated & Glowing Skin Combo,EAN Master
VIRSKU00085,VIRSKU00085,Hydro Bright Foam & Lotion Combo,EAN Master
VIRSKU00086,VIRSKU00086,2 Step White Seed Brightening Combo,EAN Master
VIRSKU00087,VIRSKU00087,Rice & Ceramide Barrier Repair Combo,EAN Master
VIRSKU00088,VIRSKU00088,Best In Class Double Cleansing Combo,EAN Master
VIRSKU00090,VIRSKU00090,Rwb 150Ml Combo (Pack Of 2),EAN Master
VIRSKU00091,VIRSKU00091,Simran Jains Wedding Glow Combo,EAN Master
VIRSKU00092,VIRSKU00092,Simrans Favourite Combo,EAN Master
VIRSKU00093,VIRSKU00093,Simrans Everyday Go-To Combo,EAN Master
VIRSKU00094,VIRSKU00094,Multi-Purpose Jeju Aloe Fresh Soothing Cleansing Foam Combo,EAN Master
VIRSKU00095,VIRSKU00095,Rakhi Ready Combo,EAN Master
VIRSKU00096,VIRSKU00096,Festive Glow Combo,EAN Master
VIRSKU00097,VIRSKU00097,Calendula Essential Moisture Emulsion + Pouch,EAN Master
VIRSKU00098,VIRSKU00098,Calendula Essential Moisture Serum + Pouch,EAN Master
VIRSKU00099,VIRSKU00099,Calendula Essential Moisture Serum + Pouch,EAN Master
VIRSKU00100,VIRSKU00100,Energy Seed Antioxidant Hydro Serum + Pouch,EAN Master
VIRSKU00101,VIRSKU00101,Energy Seed Antioxidant Hydro Serum + Pouch,EAN Master
VIRSKU00102,VIRSKU00102,Jeju Refreshing Soothing Ice Gel + Pouch,EAN Master
VIRSKU00103,VIRSKU00103,Jeju Refreshing Soothing Ice Gel + Pouch,EAN Master
VIRSKU00105,VIRSKU00105,Dr.Belmeur Clarifying Spot Soothing Patches + Pouch,EAN Master
VIRSKU00108,VIRSKU00108,Dr.Belmeur Clarifying Spot Soothing Patches + Pouch,EAN Master
VIRSKU00109,VIRSKU00109,White Seed Brightening Lotion + Pouch,EAN Master
VIRSKU00111,VIRSKU00111,Winter Wonderland Kit,EAN Master
VIRSKU00112,VIRSKU00112,Honeymoon Kit x Pep Nails Combo,EAN Master
VIRSKU00113,VIRSKU00113,Bridesmaid Kit -  meets Ritika Sachdeva Combo,EAN Master
VIRSKU00114,VIRSKU00114,Wedding Favour Kit -  meets NakhreWaali Combo,EAN Master
VIRSKU00115,VIRSKU00115,Holiday Ready Kit -  meets Pep Nails,EAN Master
VIRSKU00116,VIRSKU00116,Wedding Essentials Pouch -  Meets Nakhrewaali,EAN Master
VIRSKU00117,VIRSKU00117,Everyday Classic Kit-  Meets Nakhrewaali,EAN Master
VIRSKU00118,VIRSKU00118,Daily Essentials Kit-  meets Pep Nails,EAN Master
VIRSKU00119,VIRSKU00119,DHC Beauty LX-ME Brightening Emulsion,EAN Master
VIRSKU00120,VIRSKU00120,2 Step Daily Glow Combo,EAN Master
VIRSKU00121,VIRSKU00121,2 Step Acne Control Combo,EAN Master
VIRSKU00122,VIRSKU00122, Set of 2 Water Fit Long-Lasting Lip Tint 5g Each - Pink Mate  Red Signal,EAN Master
VIRSKU00123,VIRSKU00123, Set of 2 Water Fit Long-Lasting Lip Tint 5g Each - Cherry Kiss  Red Signal,EAN Master
VIRSKU00124,VIRSKU00124,Acne-free Skin Combo,EAN Master
8806182529429,30100413, Pomegranate And Collagen Volume Lifting Cream,EAN Master
8806182529436,30100414, Pomegranate And Collagen Volume Lifting Eye Cream,EAN Master
8806182579172,30100457, Chia Seed Vit B12 Hydro Lotion,EAN Master
8806182579196,30100459, Chia Seed Hydro Cream,EAN Master
815485020074,70100001,DHC Beauty Deep Cleansing Oil(30ml),EAN Master
4511413305478,70100002,DHC Beauty Deep Cleansing Oil(70ml),EAN Master
4511413517437,70100003,DHC Beauty Deep Cleansing Oil,EAN Master
815485021903,70100004,DHC Beauty Face Wash Powder(15 g),EAN Master
4511413519479,70100005,DHC Beauty Face Wash Powder(50 g),EAN Master
4511413503997,70100006,DHC Beauty Lip Cream(1.5 g),EAN Master
4511413522752,70100007,DHC Beauty Suncut Q10 Ex Gel(80 g),EAN Master
4511413523872,70100008,DHC Beauty Acne Control Fresh Foaming Wash(130 g),EAN Master
4511413523889,70100009,DHC Beauty Acne Control Fresh Lotion(160ml),EAN Master
4511413523919,70100010,DHC Beauty Acne Control Spot Essence Ex(15 g),EAN Master
8888820220201,70100011,DHC_Bubble foaming mesh,EAN Master
4511413507766,70100012,DHC Vitamin C Essence 25ml,EAN Master
4511413516522,70100013,DHC Pore Lotion 120ml,EAN Master
4511413517086,70100014,DHC Facial Scrub 100gm,EAN Master
4511413517208,70100015,DHC Revitalizing Moisture Strips:Eyes (2 Sheets× 6 Pouches),EAN Master
4511413517932,70100016,DHC Pore Cleansing Oil 150ml,EAN Master
4511413517949,70100017,DHC Pore Face Wash 120gm,EAN Master
4511413529805,70100018,DHC Medicated Skin Conditioner Face Wash 100gm,EAN Master
4511413523995,70100019,DHC Mineral Face Wash 100gm,EAN Master
4511413525302,70100020,DHC Mild Foaming Face Wash 100gm,EAN Master
888820230101,70100021,DHC Pore Cleansing Oil 2ml,EAN Master
4511413310076,70100022,DHC Beauty LX-ME Brightening Lotion,EAN Master
4511413310083,70100023,DHC Beauty LX-ME Brightening Emulsion,EAN Master
1444,70100025,DHC Mineral Face Wash Sachet,EAN Master
1473,70100026,DHC Mild Foaming Face Wash Sachet,EAN Master
4511413514481,70100027,DHC Beauty Deep Cleansing Oil (200),EAN Master
TFSCOM00364,8888820220925,TFS Wedding Favor Combo,EAN Master
TFSCOM00366,8888820220927,TFS Honeymoon Combo,EAN Master
8906146630205,8906146630205,Chief Glow Officer Serum-n-Cream (mini) 15ml,EAN Master
60100070,90100005,belif aqua bomb jelly cleanser 3ml - sachet,EAN Master
60100054,90100006,belif aqua bomb moisturizer 3ml,EAN Master
70100015_1,90100007,DHC Revitalizing Moisture Strips:Eyes-2 Sheets X 1 pouch,EAN Master
8888820210731,DHCCOM00001,DHC Beauty The Japanese Double Cleanse Minis Box,EAN Master
8888820210701,DHCCOM00002,Try before you buy kit,EAN Master
8888820211004,DHCCOM00004,DHC x  Let’s Glow together Kit,EAN Master
8888820220202,DHCCOM00005,DHC x  Let’s Get Glowing Kit,EAN Master
DHCCOM00006,DHCCOM00006,Deep Cleansing Oil Mini Combo,EAN Master
DHCCOM00008,DHCCOM00008,Pore Cleansing Oil Trial Kit,EAN Master
DHCCOM00009,DHCCOM00009,DHC x  Let’s Glow Together kit_V1,EAN Master
DHCCOM00010,DHCCOM00010,Glow Recovery Kit,EAN Master
DHCCOM00011,DHCCOM00011,Hydro Boost Trio (dehydrated),EAN Master
DHCCOM00012,DHCCOM00012,Hydro Balance Duo (normal skin),EAN Master
DHCCOM00050.,DHCCOM00050,DHC x  Letâ€™s Get Glowing Kit,EAN Master
8888820231216,DHCFREE0001,Deep Cleansing Oil Sachet – 3 ml,EAN Master
8888820231215,DHCFREE0002,Face Wash Powder sachet – 1 gm,EAN Master
DHCFREE0003,DHCFREE0003,Free DHC Beauty Medicated Acne Control Fresh Foaming Wash Sachet(1ml),EAN Master
DHCFREE0005,DHCFREE0005,Free DHC Beauty Medicated Acne Control Fresh Lotion Sachet(1ml),EAN Master
DHCFREE0014,DHCFREE0014,Vanity Case,EAN Master
DHCMCH00001,DHCMCH00001,Terry Cloth Spa Headband,EAN Master
DHCVIR00009,DHCVIR00009,Pore Care Double Cleanse,EAN Master
DHCVIR00010,DHCVIR00010,Oil Control Double Cleanse,EAN Master
DHCVIR00011,DHCVIR00011,Double Cleanse Blemish-prone Skin,EAN Master
DHCVIR00012,DHCVIR00012,Calming Double Cleanse,EAN Master
DHCVIR00013,DHCVIR00013,2-Step Acne Care Routine,EAN Master
DHCVIR00014,DHCVIR00014,DHC Complete Acne Care Trio,EAN Master
DHCVIR00015,DHCVIR00015,DHC Beauty Double Cleanse Mini Duo For All Skin Types,EAN Master
DHCVIR00016,DHCVIR00016,Deep Cleansing Oil Anywhere Combo,EAN Master
DHCVIR00090,DHCVIR00090,DHC Megastars (Makeup Remover + Lip Balm),EAN Master
DHCVIR00091,DHCVIR00091,DHC Selfcare Set,EAN Master
8888811092018,TFSCOM00221, Unisex Instantly Glowing Masksheet Combo (Pack of 7),EAN Master
8888810092018,TFSCOM00318,Unisex Instant Brightening Masksheet Combo (Pack of 7),EAN Master
8888810092019,TFSCOM00322,Unisex Instant Brightening Masksheet Combo (Pack of 7),EAN Master
VLTFREE0001,VLTFREE0001,Foaming Mesh,EAN Master
8906146630038,20100001, Double Duty Cleanser 100ml,EAN Master
8906146630021,20100002, Alt. Command. Slay. Exfoliator 115gm,EAN Master
8906146630007,20100003, Go-To-Bed Sleeping Mask 50gm,EAN Master
8906146630137,20100004, Go to bed sleeping mask mini,EAN Master
8906146630144,20100005, Double duty cleanser Mini 21ml,EAN Master
8906146630168,20100006,6AM glow  Pivot The Pores Exfoliator 100ml,EAN Master
8906146630182,20100007,Chief Glow Officer Serum-n-Cream 30ml,EAN Master
8906146630151,20100009, Win-Win Serum,EAN Master
GLW000000101,GLW000000101,6AM glow Sunset glow notepad,EAN Master
GLW000000102,GLW000000102,6AM glow Everyday Tote bag ,EAN Master
GLW000000103,GLW000000103,6AM glow Fits-It-All pouch ,EAN Master
GLW000000104,GLW000000104,6AM glow Sorry not sorry stickers,EAN Master
GLW000000105,GLW000000105,6AM glow Heart It Pen Pouch,EAN Master
GLW000000106,GLW000000106,6AM glow Quintessential keychain ,EAN Master
GLW000000107,GLW000000107,6AM glow Headband,EAN Master
GLW000000108,GLW000000108,6AM glow Purple pouch,EAN Master
8888022112023,GLW000000109,The Resolution Kit,EAN Master
8888820231214,GLW000000111,Brighter Every Day Candle,EAN Master
8888820230524,GLWCOM000001,6AM Glow Get.Set.Glow Starter Kit,EAN Master
GLWVIRCOM101,GLWVIRCOM101,Bed time ritual combo,EAN Master
GLWVIRCOM102,GLWVIRCOM102,Triple cleansing combo,EAN Master
GLWVIRCOM103,GLWVIRCOM103,Ultimate brightening combo ,EAN Master
GLWVIRCOM104,GLWVIRCOM104,Note it down combo,EAN Master
GLWVIRCOM105,GLWVIRCOM105,To-do list combo,EAN Master
GLWVIRCOM106,GLWVIRCOM106,Work-desk essentials combo,EAN Master
GLWVIRCOM107,GLWVIRCOM107,Carry on must-haves,EAN Master
GLWVIRCOM108,GLWVIRCOM108,Glow girl essentials kit ,EAN Master
GLWVIRCOM109,GLWVIRCOM109,Triple cleansing on-the-go,EAN Master
GLWVIRCOM110,GLWVIRCOM110,Get Up & Glow Duo,EAN Master
GLWVIRCOM111,GLWVIRCOM111,6AM Glow Exfoliation Duo,EAN Master
GLWVIRCOM112,GLWVIRCOM112,Face Everyday Duo,EAN Master
8906074031167,10100001,The Better Flour Classic Flour Gluten Atta (500gm),EAN Master
8906074031150,10100002,The Better Flour Classic Flour Gluten Atta (1kg),EAN Master
8906074031228,10100003,The Better Flour Spinach Flour Gluten Atta (500gm),EAN Master
8906074031211,10100004,The Better Flour Spinach Flour Gluten Atta (1kg),EAN Master
8906074031198,10100005,The Better Flour Beetroot Flour Gluten Atta (500gm),EAN Master
8906074031181,10100006,The Better Flour Beetroot Flour Gluten Atta (1kg),EAN Master
8906074031174,10100007,The Better Flour Classic Flour Gluten Atta (250gm),EAN Master
8906074031204,10100008,The Better Flour Beetroot Flour Gluten Atta (250gm),EAN Master
8906074031235,10100009,The Better Flour Spinach Flour Gluten Atta (250gm),EAN Master
8906074031259,10100010,"The Better Flour Emmer Flour Fibre Forward Blend, Khapli Wheat (500 gm)",EAN Master
8906074031242,10100011,"The Better Flour Emmer Flour Fibre Forward Blend, Khapli Wheat (1kg)",EAN Master
8906074031266,10100012,The Better Flour Banana Pancake Mix (150gm),EAN Master
8906074031297,10100013,The Better Flour Blueberry Pancake Mix (150gm),EAN Master
8906074031280,10100014,The Better Flour Chocolate Pancake Mix (150gm),EAN Master
8906074031273,10100015,The Better Flour Pineapple Pancake Mix (150gm),EAN Master
8906074031365,10100016,"The Better Flour Instant Vegan Chilla or Omelette Mix, Instant Gluten Free & Protein Rich Chilla, Has Plant Based Proteins (200gm)",EAN Master
8906074031334,10100017,Instant Plain Dosa Mix 200 gms,EAN Master
8906074031341,10100018,Instant Beetroot Dosa Mix 200 gms,EAN Master
8906074031358,10100019,Instant Spinach Dosa Mix 200 gms,EAN Master
8906074031426,10100020,Strawberry Pancake Mix 200g,EAN Master
8906074031457,10100021,Instant Idli Mix,EAN Master
8906074031440,10100022,Instant Multigrain Dosa Mix 200g,EAN Master
8906074031433,10100023,Instant Sprouted Moong Dosa Mix 200g,EAN Master
8906074031372,10100024,The Better Flour Instant Khaman Dhokla Mix,EAN Master
8906074031464,10100025,Emmer Wheat Penne Pasta (300gm),EAN Master
8906074031488,10100026,Emmer Wheat Fusilli Pasta (300gm),EAN Master
8906074031471,10100027,Emmer Wheat Macaroni Pasta (300gm),EAN Master
8888820500927,TBFCOM000001,The Better Flour TBF Combo 1 (Spinach +Beet root),EAN Master
8888820500928,TBFCOM000002,The Better Flour TBF Combo 2 (Beet root+Classic),EAN Master
8888820500930,TBFCOM000003,The Better Flour TBF Combo 3 (Spinach+Classic),EAN Master
8888820500935,TBFCOM000004,The Better Flour TBF Combo 4 (Pack of 3) 250gm,EAN Master
8888820500945,TBFCOM000005,The Better Flour TBF Pack of 3  500gm ( Spinach+Beet root + Classic ),EAN Master
8888820500950,TBFCOM000006,TBF Pancake Variety Combo,EAN Master
8888820500955,TBFCOM000007,TBF Fruity Fun Combo,EAN Master
8888820500956,TBFCOM000008,TBF Kids favourites Combo,EAN Master
8888820500957,TBFCOM000009,TBF Exotic Fruits Combo,EAN Master
8888820500946,TBFCOM000010,The Better Flour Beetroot 500gm+Spinach 250gm,EAN Master
8888820500947,TBFCOM000011,The Better Flour Spinach 500gm + Beetroot 250gm,EAN Master
8888820500948,TBFCOM000012,The Better Flour Beetroot 500gm+Classic 250gm,EAN Master
8888820500949,TBFCOM000013,The Better Flour Spinach 500gm + Classic 250gm,EAN Master
8888820500951,TBFCOM000014,The Better Flour Spinach 250gm + Beetroot 250gm + Classic 250gm,EAN Master
8888820500952,TBFCOM000015,The Better Flour Chocolate +Blueberry,EAN Master
8888820500328,TBFCOM000016,Dosa Variety Pack of 3,EAN Master
8888820500329,TBFCOM000017,Complete Breakfast Mix- Pak Of 4,EAN Master
8888820500401,TBFFREE00001,Tea Trunk Apple Spice Black Tea 10g,EAN Master
8888820500402,TBFFREE00002,Tea Trunk Chocolate Earl Grey Tea 10g,EAN Master
8888820501605,TBFFREE00003,TBF Meal planner,EAN Master
TBFFREE00004,TBFFREE00004,Karma Kettle Organic English Breakfast Tea,EAN Master
8888820500602,TBFMCH00001,TBF Gift box,EAN Master
TBFMCH00002,TBFMCH00002,Wooden Spoon,EAN Master
TBFMCH00003,TBFMCH00003,Apron,EAN Master
TBFMCH00004,TBFMCH00004,Whisk,EAN Master
TBFMCH00005,TBFMCH00005,Measuring Spoon,EAN Master
TBFVIR000001,TBFVIR000001,The Better Flour Immunity Booster Combo,EAN Master
TBFVIR000002,TBFVIR000002,The Better Flour Vitamin Rich Combo,EAN Master
TBFVIR000003,TBFVIR000003,The Better Flour Metabolism Booster Combo,EAN Master
TBFVIR000004,TBFVIR000004,The Better Flour Protein Rich Combo,EAN Master
TBFVIR000005,TBFVIR000005,The Better Flour Haemoglobin Booster Combo,EAN Master
TBFVIR000006,TBFVIR000006,The Better Flour Iron Rich Combo,EAN Master
TBFVIR000007,TBFVIR000007,The Better Flour Super Saver Combo,EAN Master
TBFVIR000008,TBFVIR000008,The Better Flour Protein Booster - Pack of 3,EAN Master
TBFVIR000009,TBFVIR000009,The Better Flour Iron Booster - Pack of 3,EAN Master
TBFVIR000010,TBFVIR000010,The Better Flour Vitamin Booster - Pack of 3,EAN Master
TBFVIR000011,TBFVIR000011,The Better Flour Value Saver Combo,EAN Master
TBFVIR000012,TBFVIR000012,The Better Flour Mini Saver Combo,EAN Master
TBFVIR000013,TBFVIR000013,The Better Flour Pancake Mix Variety Combo,EAN Master
TBFVIR000014,TBFVIR000014,The Better Flour Fruity Fun Pancake Mix Combo,EAN Master
TBFVIR000015,TBFVIR000015,The Better Flour Kidsâ€™ favourites combo,EAN Master
TBFVIR000016,TBFVIR000016,The Better Flour Exotic Fruits Combo,EAN Master
TBFVIR000017,TBFVIR000017,The Better Flour Haemoglobin Booster Duo,EAN Master
TBFVIR000018,TBFVIR000018,The Better Flour Iron Rich Duo,EAN Master
TBFVIR000019,TBFVIR000019,The Better Flour Protein Rich Duo,EAN Master
TBFVIR000020,TBFVIR000020,The Better Flour Metabolism Booster Duo,EAN Master
TBFVIR000021,TBFVIR000021,The Better Flour Vitamin Rich Duo,EAN Master
TBFVIR000022,TBFVIR000022,The Better Flour Immunity Booster Duo,EAN Master
TBFVIR000023,TBFVIR000023,The Better Flour Iron Power Duo,EAN Master
TBFVIR000024,TBFVIR000024,The Better Flour Protein Power Duo,EAN Master
TBFVIR000025,TBFVIR000025,The Better Flour Vitamin Power Duo,EAN Master
TBFVIR000026,TBFVIR000026,The Better Flour Protein Power Trio,EAN Master
TBFVIR000027,TBFVIR000027,The Better Flour Vitamin Power Trio,EAN Master
TBFVIR000028,TBFVIR000028,The Better Flour Iron Power Trio,EAN Master
TBFVIR000029,TBFVIR000029,The Better Flour All Time Favourites,EAN Master
TBFVIR000032,TBFVIR000032,Chocolate Pancake Mix - Pack of 3 (3 x 150g),EAN Master
TBFVIR000033,TBFVIR000033,Blueberry Pancake Mix - Pack of 3 (3 x 150g),EAN Master
TBFVIR000034,TBFVIR000034,Fibre Forward Flour Blend,EAN Master
TBFVIR000035,TBFVIR000035,Fibre Power - Pack of 5 (5 x 1kg),EAN Master
TBFVIR000036,TBFVIR000036,Fibre Forward Flour Blend,EAN Master
TBFVIR000037,TBFVIR000037,Complete Breakfast Mix - Pack of 4 (4 x 200 g),EAN Master
TBFVIR000038,TBFVIR000038,Instant Dosa Mix Variety Pack - Pack of 3 (3 x 200 g),EAN Master
TBFVIR000039,TBFVIR000039,INSTANT PLAIN DOSA MIX - PACK OF 2,EAN Master
TBFVIR000040,TBFVIR000040,INSTANT BEETROOT DOSA MIX - PACK OF 2,EAN Master
TBFVIR000041,TBFVIR000041,INSTANT SPINACH DOSA MIX - PACK OF 2,EAN Master
TBFVIR001,TBFVIR001,Blueberry Pancake Mix Pack Of 5,EAN Master
TBFVIR002,TBFVIR002,Chocolate Pancake Mix Pack Of 5,EAN Master
TBFVIR003,TBFVIR003,Banana Pancake mix Pack Of 2,EAN Master
